ComID,ComName,Group,BizCategory,Area,Balance,Profit
005268,企業名005268,Dグループ,食品,関東,81924,22846
005269,企業名005269,Sグループ,金融,九州,4489537,83035
005270,企業名005270,Qグループ,IT,関東,2031517,23335
005271,企業名005271,Pグループ,医療,関西,4302495,50504
005272,企業名005272,Vグループ,通販,関東,4378399,12191
005273,企業名005273,Uグループ,旅行,九州,4823478,734
005274,企業名005274,Aグループ,流通,東海,2448811,43892
005275,企業名005275,Yグループ,金融,北陸,89942,50360
005276,企業名005276,Zグループ,食品,北海道,3615411,24859
005277,企業名005277,Bグループ,倉庫,関西,1779318,24559
005278,企業名005278,Hグループ,食品,四国,4079819,42274
005279,企業名005279,Gグループ,金融,東海,3908360,52137
005280,企業名005280,Jグループ,出版,山陽,3659230,5964
005281,企業名005281,Oグループ,自動車,東海,3906739,64491
005282,企業名005282,Gグループ,金融,山陽,2344279,60309
005283,企業名005283,Dグループ,出版,山陽,4055979,12411
005284,企業名005284,Nグループ,流通,東北,281875,83776
005285,企業名005285,Iグループ,金融,関西,1619887,14210
005286,企業名005286,Jグループ,衣料品,東海,2868525,67585
005287,企業名005287,Rグループ,自動車,九州,3581041,13355
005288,企業名005288,Oグループ,流通,北陸,4947842,75445
005289,企業名005289,Uグループ,流通,北海道,1131317,27567
005290,企業名005290,Pグループ,IT,四国,4999787,2523
005291,企業名005291,Cグループ,食品,九州,3995988,74972
005292,企業名005292,Aグループ,衣料品,関西,4188899,47907
005293,企業名005293,Bグループ,通販,北海道,1334531,79735
005294,企業名005294,Uグループ,自動車,関東,2673351,25514
005295,企業名005295,Yグループ,旅行,北海道,2730059,88545
005296,企業名005296,Uグループ,衣料品,九州,143714,45877
005297,企業名005297,Pグループ,出版,山陽,1456583,21822
005298,企業名005298,Iグループ,IT,四国,4622601,46265
005299,企業名005299,Mグループ,金融,北陸,916124,871
005300,企業名005300,Vグループ,IT,九州,2572325,63091
005301,企業名005301,Eグループ,衣料品,東北,363202,73893
005302,企業名005302,Lグループ,旅行,山陽,2007082,32268
005303,企業名005303,Dグループ,倉庫,関東,1766093,74368
005304,企業名005304,Fグループ,医療,関東,2777145,84767
005305,企業名005305,Hグループ,流通,北海道,581964,56385
005306,企業名005306,Pグループ,通販,関東,877255,97389
005307,企業名005307,Pグループ,食品,北陸,1464312,70156
005308,企業名005308,Kグループ,金融,関西,3802459,63193
005309,企業名005309,Eグループ,IT,山陽,2892085,22614
005310,企業名005310,Vグループ,IT,関東,2402175,90881
005311,企業名005311,Iグループ,倉庫,東海,847609,95137
005312,企業名005312,Gグループ,IT,北海道,3634723,96129
005313,企業名005313,Lグループ,旅行,東海,3424134,87986
005314,企業名005314,Yグループ,食品,山陽,2816939,39676
005315,企業名005315,Vグループ,出版,北陸,4513287,53594
005316,企業名005316,Fグループ,自動車,北陸,4916172,23640
005317,企業名005317,Oグループ,出版,北陸,1847842,67717
005318,企業名005318,Mグループ,IT,北海道,599355,4205
005319,企業名005319,Pグループ,倉庫,山陽,2790365,48028
005320,企業名005320,Lグループ,医療,関西,2698847,22083
005321,企業名005321,Hグループ,倉庫,四国,146316,75068
005322,企業名005322,Sグループ,衣料品,四国,3716206,32950
005323,企業名005323,Rグループ,IT,東北,3487700,29155
005324,企業名005324,Uグループ,衣料品,北海道,4866686,44301
005325,企業名005325,Rグループ,旅行,九州,3841925,17949
005326,企業名005326,Qグループ,IT,九州,172010,96060
005327,企業名005327,Cグループ,衣料品,四国,508495,79788
005328,企業名005328,Vグループ,旅行,東北,2575244,49192
005329,企業名005329,Mグループ,IT,九州,3744017,6013
005330,企業名005330,Gグループ,通販,東北,384058,18840
005331,企業名005331,Bグループ,旅行,北陸,359570,4445
005332,企業名005332,Xグループ,医療,北海道,4873210,49168
005333,企業名005333,Mグループ,通販,関東,2350551,4190
005334,企業名005334,Bグループ,通販,北海道,182567,89320
005335,企業名005335,Bグループ,自動車,東北,4020464,62384
005336,企業名005336,Zグループ,旅行,東海,2672302,49100
005337,企業名005337,Tグループ,IT,四国,695587,81030
005338,企業名005338,Nグループ,IT,九州,1546413,6692
005339,企業名005339,Lグループ,旅行,東北,4355487,64381
005340,企業名005340,Hグループ,出版,九州,3680781,90609
005341,企業名005341,Fグループ,IT,九州,3470986,98137
005342,企業名005342,Jグループ,旅行,北陸,170015,29168
005343,企業名005343,Yグループ,倉庫,四国,3368745,42309
005344,企業名005344,Lグループ,倉庫,九州,734120,99108
005345,企業名005345,Pグループ,医療,東北,1134697,69911
005346,企業名005346,Jグループ,出版,東北,1179542,69546
005347,企業名005347,Qグループ,自動車,山陽,834625,25243
005348,企業名005348,Qグループ,倉庫,東北,659587,26683
005349,企業名005349,Gグループ,衣料品,九州,2882826,64784
005350,企業名005350,Gグループ,旅行,北海道,1887571,3585
005351,企業名005351,Aグループ,出版,九州,4121520,9838
005352,企業名005352,Wグループ,食品,関東,4209921,78561
005353,企業名005353,Qグループ,出版,山陽,3079972,33156
005354,企業名005354,Zグループ,旅行,関東,1735028,58211
005355,企業名005355,Xグループ,医療,北海道,1969964,85011
005356,企業名005356,Aグループ,出版,関東,3971372,74068
005357,企業名005357,Jグループ,旅行,北海道,4650685,89369
005358,企業名005358,Aグループ,食品,北海道,4627476,95440
005359,企業名005359,Nグループ,食品,山陽,697604,37614
005360,企業名005360,Tグループ,流通,山陽,4019809,90508
005361,企業名005361,Mグループ,倉庫,関西,321838,72405
005362,企業名005362,Sグループ,食品,関西,2944700,82032
005363,企業名005363,Pグループ,旅行,山陽,4720505,57215
005364,企業名005364,Iグループ,金融,北陸,2744025,94522
005365,企業名005365,Iグループ,流通,北陸,4359812,29754
005366,企業名005366,Uグループ,医療,東北,1708614,2238
005367,企業名005367,Pグループ,金融,四国,2292972,11082
005368,企業名005368,Nグループ,IT,北海道,3889938,88043
005369,企業名005369,Zグループ,通販,東海,356542,26271
005370,企業名005370,Tグループ,旅行,九州,4034641,26623
005371,企業名005371,Dグループ,IT,北海道,2463919,40607
005372,企業名005372,Rグループ,通販,四国,1945629,18631
005373,企業名005373,Yグループ,旅行,東北,57271,24363
005374,企業名005374,Hグループ,旅行,関西,398559,50834
005375,企業名005375,Nグループ,IT,関東,3618171,70377
005376,企業名005376,Wグループ,IT,九州,887041,45018
005377,企業名005377,Kグループ,医療,東海,3513122,51406
005378,企業名005378,Kグループ,IT,北海道,1464907,23845
005379,企業名005379,Pグループ,通販,九州,1921470,71987
005380,企業名005380,Eグループ,出版,四国,2382541,34926
005381,企業名005381,Pグループ,流通,北陸,853932,99193
005382,企業名005382,Rグループ,食品,東海,1525607,53186
005383,企業名005383,Rグループ,通販,九州,4515790,48469
005384,企業名005384,Zグループ,旅行,北陸,480509,16690
005385,企業名005385,Wグループ,IT,関西,2011970,45340
005386,企業名005386,Rグループ,旅行,関東,384242,74692
005387,企業名005387,Dグループ,倉庫,九州,2073726,59165
005388,企業名005388,Pグループ,倉庫,九州,2859394,88539
005389,企業名005389,Dグループ,医療,四国,4891952,25438
005390,企業名005390,Wグループ,倉庫,関東,1605815,40586
005391,企業名005391,Bグループ,衣料品,関東,1070796,12921
005392,企業名005392,Jグループ,流通,九州,2107316,57573
005393,企業名005393,Yグループ,金融,九州,637923,65592
005394,企業名005394,Xグループ,旅行,四国,3038210,77126
005395,企業名005395,Iグループ,出版,九州,3892916,31649
005396,企業名005396,Qグループ,医療,東海,2913364,4886
005397,企業名005397,Eグループ,出版,北陸,2888140,2732
005398,企業名005398,Nグループ,IT,北陸,4565052,44658
005399,企業名005399,Iグループ,倉庫,九州,2133093,4834
005400,企業名005400,Fグループ,医療,九州,1358266,59999
005401,企業名005401,Oグループ,IT,北陸,3256289,92322
005402,企業名005402,Iグループ,流通,東北,2243046,41696
005403,企業名005403,Uグループ,医療,山陽,4002125,51879
005404,企業名005404,Pグループ,医療,四国,873822,23808
005405,企業名005405,Eグループ,倉庫,北陸,331073,63521
005406,企業名005406,Qグループ,IT,北陸,3284723,31436
005407,企業名005407,Xグループ,医療,北陸,743699,52385
005408,企業名005408,Zグループ,倉庫,山陽,1662083,61958
005409,企業名005409,Wグループ,出版,東北,3278323,4202
005410,企業名005410,Wグループ,衣料品,関西,1593535,39344
005411,企業名005411,Iグループ,出版,四国,4167585,80789
005412,企業名005412,Yグループ,出版,北陸,4053695,49812
005413,企業名005413,Qグループ,IT,山陽,4365644,93649
005414,企業名005414,Vグループ,旅行,北海道,3961708,54707
005415,企業名005415,Mグループ,旅行,北陸,2309787,97061
005416,企業名005416,Mグループ,衣料品,東海,1651493,55579
005417,企業名005417,Tグループ,医療,関西,1524139,86582
005418,企業名005418,Lグループ,通販,九州,2650204,23358
005419,企業名005419,Hグループ,衣料品,関東,1966961,87575
005420,企業名005420,Vグループ,金融,東北,812244,53542
005421,企業名005421,Qグループ,出版,北海道,3415074,45697
005422,企業名005422,Vグループ,IT,四国,2830473,35501
005423,企業名005423,Jグループ,通販,九州,1915788,22754
005424,企業名005424,Mグループ,IT,山陽,755033,10615
005425,企業名005425,Cグループ,自動車,九州,1703283,25275
005426,企業名005426,Nグループ,倉庫,関西,1315904,21598
005427,企業名005427,Lグループ,通販,東北,990312,96312
005428,企業名005428,Iグループ,衣料品,関東,3892672,77095
005429,企業名005429,Wグループ,衣料品,九州,3636596,17352
005430,企業名005430,Uグループ,出版,北陸,1587325,63497
005431,企業名005431,Dグループ,通販,山陽,1657022,78446
005432,企業名005432,Mグループ,自動車,九州,3336633,51405
005433,企業名005433,Sグループ,医療,関東,2034256,24545
005434,企業名005434,Cグループ,旅行,東海,2761121,17292
005435,企業名005435,Pグループ,衣料品,北海道,4428189,63495
005436,企業名005436,Yグループ,医療,九州,45158,20063
005437,企業名005437,Mグループ,IT,北陸,1250219,35342
005438,企業名005438,Bグループ,IT,北陸,2495951,25505
005439,企業名005439,Tグループ,出版,山陽,1387284,47616
005440,企業名005440,Eグループ,出版,北陸,3385665,82798
005441,企業名005441,Uグループ,出版,東北,4066722,20193
005442,企業名005442,Yグループ,衣料品,山陽,2801317,34414
005443,企業名005443,Yグループ,衣料品,東北,93198,91797
005444,企業名005444,Vグループ,食品,四国,4851434,28784
005445,企業名005445,Mグループ,出版,東北,1367469,37103
005446,企業名005446,Wグループ,食品,九州,2099414,94168
005447,企業名005447,Aグループ,食品,四国,4054203,20881
005448,企業名005448,Oグループ,旅行,東海,4139984,29695
005449,企業名005449,Qグループ,倉庫,関東,736418,21192
005450,企業名005450,Kグループ,流通,北海道,1180773,57749
005451,企業名005451,Hグループ,出版,北海道,4996646,70036
005452,企業名005452,Dグループ,通販,四国,111606,51705
005453,企業名005453,Pグループ,金融,東北,4202582,30070
005454,企業名005454,Gグループ,金融,九州,3878397,32125
005455,企業名005455,Jグループ,金融,山陽,3191848,94813
005456,企業名005456,Rグループ,衣料品,東海,3699109,71493
005457,企業名005457,Tグループ,出版,九州,955874,33043
005458,企業名005458,Pグループ,金融,北陸,4726060,87900
005459,企業名005459,Uグループ,倉庫,東北,3364280,54711
005460,企業名005460,Pグループ,IT,東北,2144561,92401
005461,企業名005461,Kグループ,金融,山陽,1873663,50659
005462,企業名005462,Fグループ,旅行,北陸,732670,57862
005463,企業名005463,Mグループ,医療,北海道,245213,63776
005464,企業名005464,Sグループ,通販,関西,2182435,28537
005465,企業名005465,Eグループ,食品,北海道,2852880,62802
005466,企業名005466,Kグループ,倉庫,関東,4619254,85351
005467,企業名005467,Uグループ,流通,関東,4046145,83350
005468,企業名005468,Fグループ,流通,東海,144775,75463
005469,企業名005469,Aグループ,医療,東北,4405755,72295
005470,企業名005470,Eグループ,倉庫,九州,3836455,28501
005471,企業名005471,Kグループ,出版,東海,1713316,94331
005472,企業名005472,Rグループ,流通,東北,2590543,70388
005473,企業名005473,Fグループ,自動車,山陽,2634610,14726
005474,企業名005474,Hグループ,旅行,東北,2696818,17893
005475,企業名005475,Yグループ,自動車,四国,2732458,42472
005476,企業名005476,Rグループ,衣料品,四国,2370085,41608
005477,企業名005477,Zグループ,医療,関西,1610324,38884
005478,企業名005478,Kグループ,医療,山陽,3429722,46870
005479,企業名005479,Sグループ,衣料品,関西,3689106,98926
005480,企業名005480,Bグループ,食品,関西,2248335,47300
005481,企業名005481,Uグループ,流通,北海道,1503595,772
005482,企業名005482,Tグループ,出版,東北,2029890,68365
005483,企業名005483,Yグループ,通販,東海,3617603,59848
005484,企業名005484,Kグループ,通販,四国,3066363,89
005485,企業名005485,Qグループ,出版,北海道,683473,85264
005486,企業名005486,Aグループ,出版,北海道,1222598,85439
005487,企業名005487,Xグループ,IT,山陽,28100,89469
005488,企業名005488,Cグループ,出版,山陽,4939243,38675
005489,企業名005489,Bグループ,倉庫,九州,1433204,62034
005490,企業名005490,Xグループ,衣料品,関東,3557239,26916
005491,企業名005491,Tグループ,衣料品,北陸,3763593,22930
005492,企業名005492,Aグループ,出版,北陸,1922426,75032
005493,企業名005493,Oグループ,旅行,北陸,518067,89105
005494,企業名005494,Rグループ,食品,四国,1771889,85774
005495,企業名005495,Dグループ,衣料品,東北,4310757,34542
005496,企業名005496,Hグループ,金融,四国,3848717,52487
005497,企業名005497,Qグループ,医療,四国,3265955,61511
005498,企業名005498,Kグループ,出版,関東,1817111,77493
005499,企業名005499,Rグループ,衣料品,北陸,1633312,22789
005500,企業名005500,Uグループ,医療,関東,2744918,98878
005501,企業名005501,Rグループ,通販,山陽,4983154,56191
005502,企業名005502,Vグループ,医療,東海,3006896,9581
005503,企業名005503,Cグループ,衣料品,九州,2263333,54694
005504,企業名005504,Dグループ,食品,関東,3790530,55868
005505,企業名005505,Sグループ,旅行,四国,2625767,47085
005506,企業名005506,Wグループ,流通,東北,3271705,77047
005507,企業名005507,Cグループ,流通,関西,1999640,57889
005508,企業名005508,Tグループ,自動車,関東,1564547,33920
005509,企業名005509,Rグループ,食品,九州,1078660,39623
005510,企業名005510,Kグループ,通販,北海道,4688682,86737
005511,企業名005511,Oグループ,食品,山陽,3177347,47568
005512,企業名005512,Nグループ,IT,関東,2760312,60939
005513,企業名005513,Qグループ,医療,四国,1678154,71104
005514,企業名005514,Aグループ,食品,北海道,663398,9034
005515,企業名005515,Jグループ,流通,関西,1284588,91399
005516,企業名005516,Oグループ,旅行,関西,1889912,72136
005517,企業名005517,Iグループ,金融,九州,2679703,45220
005518,企業名005518,Mグループ,旅行,北海道,140954,42742
005519,企業名005519,Fグループ,倉庫,東北,2755652,39224
005520,企業名005520,Vグループ,衣料品,北海道,1667903,679
005521,企業名005521,Hグループ,倉庫,四国,2570413,63758
005522,企業名005522,Hグループ,倉庫,北海道,2625815,25082
005523,企業名005523,Rグループ,衣料品,九州,375677,42590
005524,企業名005524,Kグループ,衣料品,山陽,3079153,94304
005525,企業名005525,Eグループ,旅行,九州,1904722,33765
005526,企業名005526,Gグループ,自動車,関東,3573707,54980
005527,企業名005527,Lグループ,衣料品,四国,1069753,33257
005528,企業名005528,Fグループ,倉庫,山陽,2534154,58874
005529,企業名005529,Jグループ,自動車,九州,1631567,64406
005530,企業名005530,Qグループ,旅行,関西,2337019,45498
005531,企業名005531,Kグループ,食品,四国,2999899,84554
005532,企業名005532,Sグループ,自動車,北海道,2553190,34568
005533,企業名005533,Mグループ,出版,四国,423895,59755
005534,企業名005534,Fグループ,衣料品,北海道,3257820,25548
005535,企業名005535,Wグループ,出版,北海道,4379005,44277
005536,企業名005536,Jグループ,食品,関西,3617581,79051
005537,企業名005537,Cグループ,出版,北海道,1097094,18218
005538,企業名005538,Kグループ,旅行,関西,187919,6601
005539,企業名005539,Mグループ,衣料品,北海道,4390397,76212
005540,企業名005540,Sグループ,流通,四国,822359,19706
005541,企業名005541,Wグループ,IT,関西,4656515,37098
005542,企業名005542,Eグループ,流通,山陽,1298619,97835
005543,企業名005543,Iグループ,衣料品,関西,2880051,9835
005544,企業名005544,Hグループ,倉庫,北海道,4142302,26427
005545,企業名005545,Nグループ,倉庫,関東,1821315,37327
005546,企業名005546,Uグループ,医療,北陸,3739013,12368
005547,企業名005547,Wグループ,旅行,四国,3467715,5734
005548,企業名005548,Wグループ,医療,北海道,398530,4140
005549,企業名005549,Hグループ,医療,東北,250987,98373
005550,企業名005550,Cグループ,自動車,北陸,2004140,74342
005551,企業名005551,Tグループ,衣料品,関東,607820,16608
005552,企業名005552,Sグループ,自動車,東北,4112693,6147
005553,企業名005553,Dグループ,衣料品,関西,790802,3065
005554,企業名005554,Bグループ,旅行,山陽,3225600,38881
005555,企業名005555,Xグループ,衣料品,関西,4623099,47053
005556,企業名005556,Jグループ,通販,東海,2579816,15630
005557,企業名005557,Tグループ,金融,北海道,4720928,9651
005558,企業名005558,Uグループ,倉庫,東海,461889,94412
005559,企業名005559,Vグループ,食品,九州,1637247,2024
005560,企業名005560,Uグループ,通販,四国,1383854,82487
005561,企業名005561,Dグループ,金融,北海道,4687511,945
005562,企業名005562,Uグループ,IT,東北,2580372,41786
005563,企業名005563,Fグループ,IT,北陸,2993816,52312
005564,企業名005564,Rグループ,流通,関東,3221965,79495
005565,企業名005565,Xグループ,旅行,関西,78252,18623
005566,企業名005566,Kグループ,自動車,山陽,2071136,87383
005567,企業名005567,Sグループ,通販,九州,4386126,11867
005568,企業名005568,Mグループ,衣料品,関東,736036,41893
005569,企業名005569,Vグループ,衣料品,山陽,3929617,3889
005570,企業名005570,Dグループ,食品,北陸,4436232,51455
005571,企業名005571,Cグループ,倉庫,関東,4661756,85749
005572,企業名005572,Wグループ,通販,九州,3839606,93595
005573,企業名005573,Hグループ,医療,北海道,3220243,54401
005574,企業名005574,Cグループ,衣料品,東海,2851138,53803
005575,企業名005575,Fグループ,医療,山陽,3357511,52147
005576,企業名005576,Bグループ,旅行,北陸,1248021,44950
005577,企業名005577,Jグループ,金融,山陽,1980186,5348
005578,企業名005578,Bグループ,医療,東北,3147541,90851
005579,企業名005579,Lグループ,旅行,関東,4245615,79448
005580,企業名005580,Jグループ,通販,北海道,3690858,22376
005581,企業名005581,Zグループ,倉庫,関西,2656466,14375
005582,企業名005582,Tグループ,旅行,九州,4880752,38420
005583,企業名005583,Rグループ,旅行,関東,4921472,50346
005584,企業名005584,Kグループ,自動車,九州,510434,66988
005585,企業名005585,Eグループ,倉庫,関西,787237,1353
005586,企業名005586,Fグループ,流通,関東,1770725,64895
005587,企業名005587,Xグループ,通販,北陸,2646180,61077
005588,企業名005588,Jグループ,出版,関西,1336308,27780
005589,企業名005589,Pグループ,金融,東海,2142050,817
005590,企業名005590,Fグループ,出版,関西,3968709,93387
005591,企業名005591,Oグループ,IT,四国,4837721,22494
005592,企業名005592,Zグループ,IT,四国,3473357,83137
005593,企業名005593,Fグループ,流通,東海,1900223,942
005594,企業名005594,Hグループ,衣料品,北海道,543766,7384
005595,企業名005595,Nグループ,倉庫,関東,19515,3491
005596,企業名005596,Eグループ,旅行,九州,3075229,8576
005597,企業名005597,Tグループ,IT,関西,4689270,91950
005598,企業名005598,Nグループ,倉庫,四国,2800752,60785
005599,企業名005599,Pグループ,自動車,関東,1797821,23982
005600,企業名005600,Wグループ,医療,東海,3217339,47694
005601,企業名005601,Tグループ,出版,九州,1546574,48726
005602,企業名005602,Sグループ,通販,東海,2722487,72221
005603,企業名005603,Pグループ,流通,北陸,3265401,13529
005604,企業名005604,Iグループ,金融,四国,3493428,57608
005605,企業名005605,Hグループ,衣料品,四国,1318008,55745
005606,企業名005606,Uグループ,倉庫,東北,955505,5106
005607,企業名005607,Yグループ,旅行,北海道,2108385,28571
005608,企業名005608,Jグループ,旅行,関西,4530161,91777
005609,企業名005609,Qグループ,食品,四国,2043924,28725
005610,企業名005610,Fグループ,IT,山陽,3377287,43366
005611,企業名005611,Vグループ,自動車,九州,1956497,33330
005612,企業名005612,Yグループ,衣料品,北陸,4583047,36512
005613,企業名005613,Rグループ,金融,関西,1698320,48576
005614,企業名005614,Nグループ,自動車,四国,1037913,23779
005615,企業名005615,Zグループ,通販,関西,3359299,39145
005616,企業名005616,Rグループ,金融,北陸,1249113,21925
005617,企業名005617,Wグループ,出版,東北,4014252,24144
005618,企業名005618,Yグループ,衣料品,九州,1618875,36278
005619,企業名005619,Fグループ,旅行,東北,2155103,41130
005620,企業名005620,Tグループ,医療,関西,4942184,53640
005621,企業名005621,Fグループ,IT,関東,2686492,24144
005622,企業名005622,Bグループ,IT,関東,1439181,86852
005623,企業名005623,Mグループ,通販,北海道,2824812,12510
005624,企業名005624,Bグループ,食品,東北,3941564,79966
005625,企業名005625,Qグループ,食品,山陽,2845387,50976
005626,企業名005626,Fグループ,倉庫,九州,4548982,36250
005627,企業名005627,Cグループ,倉庫,東北,3903911,40063
005628,企業名005628,Oグループ,衣料品,東海,4429291,69816
005629,企業名005629,Aグループ,自動車,四国,1802552,53452
005630,企業名005630,Rグループ,金融,四国,2792193,82815
005631,企業名005631,Wグループ,出版,東北,2991342,79552
005632,企業名005632,Dグループ,食品,北陸,4142855,2441
005633,企業名005633,Nグループ,倉庫,北海道,3516864,79341
005634,企業名005634,Cグループ,倉庫,東海,290640,75399
005635,企業名005635,Sグループ,金融,関西,3374169,60051
005636,企業名005636,Zグループ,食品,北陸,4100132,51364
005637,企業名005637,Qグループ,食品,四国,4504887,69981
005638,企業名005638,Cグループ,旅行,山陽,3030718,95846
005639,企業名005639,Lグループ,医療,九州,3989030,1592
005640,企業名005640,Yグループ,IT,東海,2304583,7968
005641,企業名005641,Jグループ,出版,東海,4584244,35540
005642,企業名005642,Mグループ,通販,四国,976210,31007
005643,企業名005643,Hグループ,自動車,東海,525071,62566
005644,企業名005644,Vグループ,流通,四国,2992299,39224
005645,企業名005645,Hグループ,IT,山陽,182248,45953
005646,企業名005646,Aグループ,IT,関西,275421,41240
005647,企業名005647,Jグループ,IT,東北,1214971,79155
005648,企業名005648,Xグループ,食品,北海道,3370478,11091
005649,企業名005649,Bグループ,出版,関東,2969130,62436
005650,企業名005650,Wグループ,金融,関東,4104117,87500
005651,企業名005651,Xグループ,旅行,北陸,3033549,12670
005652,企業名005652,Kグループ,衣料品,山陽,2082266,2621
005653,企業名005653,Jグループ,IT,東北,4721106,14471
005654,企業名005654,Mグループ,医療,九州,2253643,92028
005655,企業名005655,Tグループ,自動車,九州,4801116,17469
005656,企業名005656,Iグループ,旅行,関東,4628878,88847
005657,企業名005657,Jグループ,倉庫,関西,3845695,67130
005658,企業名005658,Pグループ,通販,関東,3261736,10594
005659,企業名005659,Uグループ,出版,関東,3890816,13697
005660,企業名005660,Pグループ,出版,四国,314571,58450
005661,企業名005661,Eグループ,流通,関東,3458167,3758
005662,企業名005662,Jグループ,食品,関西,1559493,16324
005663,企業名005663,Bグループ,流通,北海道,1158789,65798
005664,企業名005664,Bグループ,衣料品,東海,4601755,3771
005665,企業名005665,Kグループ,出版,東北,3530987,92810
005666,企業名005666,Vグループ,流通,関西,22536,31777
005667,企業名005667,Hグループ,IT,山陽,1112767,34615
005668,企業名005668,Pグループ,倉庫,東海,735324,29459
005669,企業名005669,Hグループ,出版,四国,4650260,30954
005670,企業名005670,Sグループ,食品,北陸,979291,6634
005671,企業名005671,Bグループ,自動車,東海,4251002,63102
005672,企業名005672,Sグループ,通販,東海,2521450,51638
005673,企業名005673,Mグループ,IT,東北,3791293,73335
005674,企業名005674,Yグループ,通販,山陽,2468071,58320
005675,企業名005675,Nグループ,金融,北海道,4749261,48586
005676,企業名005676,Cグループ,食品,北陸,4657836,37493
005677,企業名005677,Cグループ,倉庫,四国,2276255,57409
005678,企業名005678,Wグループ,流通,九州,2639023,91030
005679,企業名005679,Hグループ,自動車,九州,3771914,56346
005680,企業名005680,Vグループ,衣料品,九州,1593334,94682
005681,企業名005681,Uグループ,自動車,関西,101923,74775
005682,企業名005682,Qグループ,食品,四国,2750088,98339
005683,企業名005683,Kグループ,自動車,山陽,3181012,15399
005684,企業名005684,Fグループ,旅行,北海道,1875164,6567
005685,企業名005685,Eグループ,倉庫,東海,1202247,11911
005686,企業名005686,Eグループ,医療,九州,1031925,58390
005687,企業名005687,Pグループ,倉庫,九州,161677,19983
005688,企業名005688,Uグループ,衣料品,北陸,2544151,35547
005689,企業名005689,Tグループ,医療,関西,189343,9522
005690,企業名005690,Dグループ,流通,関西,1100767,99990
005691,企業名005691,Qグループ,医療,関西,4917034,81436
005692,企業名005692,Eグループ,自動車,北海道,2242192,73554
005693,企業名005693,Fグループ,旅行,北陸,4906487,80487
005694,企業名005694,Sグループ,金融,北陸,310258,65764
005695,企業名005695,Sグループ,自動車,四国,4378598,42387
005696,企業名005696,Lグループ,出版,東海,2564171,90183
005697,企業名005697,Lグループ,金融,北陸,3164243,17057
005698,企業名005698,Sグループ,倉庫,四国,3876371,61359
005699,企業名005699,Cグループ,衣料品,北海道,2865360,36826
005700,企業名005700,Zグループ,食品,東北,1743406,42297
005701,企業名005701,Mグループ,衣料品,東海,2384467,72732
005702,企業名005702,Sグループ,出版,東北,837438,12547
005703,企業名005703,Xグループ,通販,東海,2611521,46497
005704,企業名005704,Nグループ,食品,関西,2654319,92103
005705,企業名005705,Pグループ,食品,関東,1795765,86865
005706,企業名005706,Cグループ,旅行,九州,4399037,56543
005707,企業名005707,Nグループ,食品,山陽,3746414,5042
005708,企業名005708,Gグループ,金融,関西,293916,57401
005709,企業名005709,Sグループ,出版,山陽,4019000,69969
005710,企業名005710,Tグループ,自動車,北海道,1967235,49890
005711,企業名005711,Cグループ,旅行,東北,3228629,85267
005712,企業名005712,Vグループ,食品,山陽,4762884,88317
005713,企業名005713,Qグループ,倉庫,四国,63515,23103
005714,企業名005714,Jグループ,IT,関東,1758183,2368
005715,企業名005715,Rグループ,食品,東海,622999,14648
005716,企業名005716,Tグループ,流通,九州,3923267,15562
005717,企業名005717,Yグループ,流通,関西,616320,27815
005718,企業名005718,Iグループ,旅行,四国,3553981,83510
005719,企業名005719,Iグループ,IT,北陸,4704867,31687
005720,企業名005720,Rグループ,IT,東海,869548,19140
005721,企業名005721,Jグループ,倉庫,東海,122032,13147
005722,企業名005722,Hグループ,食品,北陸,2615567,45944
005723,企業名005723,Fグループ,旅行,北陸,3951563,6693
005724,企業名005724,Yグループ,通販,北海道,3018832,55548
005725,企業名005725,Nグループ,金融,東北,3057083,89645
005726,企業名005726,Wグループ,通販,北陸,4044346,18212
005727,企業名005727,Uグループ,自動車,東北,2477301,50429
005728,企業名005728,Kグループ,旅行,北陸,1502251,61523
005729,企業名005729,Eグループ,旅行,四国,1012412,44710
005730,企業名005730,Vグループ,出版,北海道,601892,55572
005731,企業名005731,Qグループ,倉庫,北陸,754671,5966
005732,企業名005732,Aグループ,自動車,関東,3505327,45850
005733,企業名005733,Tグループ,倉庫,関西,34103,59910
005734,企業名005734,Vグループ,流通,山陽,4725209,28788
005735,企業名005735,Fグループ,倉庫,東北,2589279,55348
005736,企業名005736,Vグループ,食品,九州,1416296,45337
005737,企業名005737,Pグループ,倉庫,山陽,1348000,48502
005738,企業名005738,Eグループ,金融,東海,1772870,90510
005739,企業名005739,Wグループ,通販,四国,973782,58256
005740,企業名005740,Bグループ,自動車,関東,3982159,46026
005741,企業名005741,Rグループ,IT,北海道,3144697,49352
005742,企業名005742,Uグループ,通販,四国,3817293,30398
005743,企業名005743,Wグループ,出版,北海道,4095873,12722
005744,企業名005744,Vグループ,倉庫,山陽,3820780,69505
005745,企業名005745,Uグループ,流通,九州,1549910,85678
005746,企業名005746,Bグループ,通販,関東,127047,41991
005747,企業名005747,Yグループ,通販,北海道,958011,82374
005748,企業名005748,Wグループ,金融,山陽,2230243,75338
005749,企業名005749,Eグループ,自動車,山陽,541504,80216
005750,企業名005750,Oグループ,金融,関西,4433177,78721
005751,企業名005751,Kグループ,IT,山陽,1234242,68763
005752,企業名005752,Jグループ,自動車,山陽,1245152,85775
005753,企業名005753,Iグループ,IT,九州,1805237,78760
